time,open,high,low,close
1783449000.0,1.1431183815002441,1.1431183815002441,1.142987847328186,1.1431183815002441
1783449300.0,1.1432491540908813,1.1432491540908813,1.1431183815002441,1.1431183815002441
1783449600.0,1.1431183815002441,1.1431183815002441,1.142987847328186,1.1431183815002441
1783449900.0,1.1432491540908813,1.1432491540908813,1.1427265405654907,1.1427265405654907
1783450200.0,1.1428571939468384,1.1428571939468384,1.1422044038772583,1.1422044038772583
1783450500.0,1.1422044038772583,1.1424654722213745,1.1422044038772583,1.1422044038772583
1783450800.0,1.1420739889144897,1.1420739889144897,1.1419435739517212,1.1419435739517212
1783451100.0,1.1419435739517212,1.1419435739517212,1.1418131589889526,1.1419435739517212
1783451400.0,1.1418131589889526,1.1418131589889526,1.1415525674819946,1.1415525674819946
1783451700.0,1.141422152519226,1.141422152519226,1.1411616802215576,1.141422152519226
1783452000.0,1.1415525674819946,1.1415525674819946,1.1415525674819946,1.1415525674819946
1783452300.0,1.1415525674819946,1.1416828632354736,1.1415525674819946,1.1416828632354736
1783452600.0,1.1416828632354736,1.1419435739517212,1.1416828632354736,1.1419435739517212
1783452900.0,1.1419435739517212,1.1419435739517212,1.1418131589889526,1.1419435739517212
1783453200.0,1.1418131589889526,1.1419435739517212,1.1418131589889526,1.1419435739517212
1783453500.0,1.1418131589889526,1.1418131589889526,1.1418131589889526,1.1418131589889526
1783453800.0,1.1418131589889526,1.1419435739517212,1.1418131589889526,1.1419435739517212
1783454100.0,1.1419435739517212,1.1419435739517212,1.1419435739517212,1.1419435739517212
1783454400.0,1.1418131589889526,1.1420739889144897,1.1418131589889526,1.1419435739517212
1783454700.0,1.1419435739517212,1.1420739889144897,1.1418131589889526,1.1418131589889526
1783455000.0,1.1418131589889526,1.1418131589889526,1.1416828632354736,1.1416828632354736
1783455300.0,1.1416828632354736,1.1416828632354736,1.1416828632354736,1.1416828632354736
1783455600.0,1.1416828632354736,1.1418131589889526,1.1416828632354736,1.1418131589889526
1783455900.0,1.1418131589889526,1.1418131589889526,1.1416828632354736,1.1416828632354736
1783456200.0,1.1416828632354736,1.1416828632354736,1.1415525674819946,1.1415525674819946
1783456500.0,1.1415525674819946,1.1415525674819946,1.141422152519226,1.1415525674819946
1783456800.0,1.1415525674819946,1.1415525674819946,1.1415525674819946,1.1415525674819946
1783457100.0,1.1415525674819946,1.1415525674819946,1.141422152519226,1.1415525674819946
1783457400.0,1.1415525674819946,1.1415525674819946,1.141422152519226,1.141422152519226
1783457700.0,1.141422152519226,1.1415525674819946,1.141422152519226,1.1415525674819946
1783458000.0,1.1427265405654907,1.1427265405654907,1.1420739889144897,1.1420739889144897
1783458300.0,1.1416828632354736,1.1416828632354736,1.141422152519226,1.1415525674819946
1783458600.0,1.1415525674819946,1.1415525674819946,1.141291856765747,1.141291856765747
1783458900.0,1.141422152519226,1.141422152519226,1.1410315036773682,1.1410315036773682
