time,open,high,low,close
1779058800.0,1.1626555919647217,1.1626555919647217,1.16225004196167,1.1623852252960205
1779060600.0,1.1621150970458984,1.16225004196167,1.1615750789642334,1.1617100238800049
1779062400.0,1.1618449687957764,1.1623852252960205,1.1617100238800049,1.1618449687957764
1779064200.0,1.1618449687957764,1.1618449687957764,1.161170482635498,1.161440134048462
1779066000.0,1.1615750789642334,1.1617100238800049,1.161170482635498,1.1615750789642334
1779067800.0,1.1617100238800049,1.16225004196167,1.1615750789642334,1.1621150970458984
1779069600.0,1.1619800329208374,1.1621150970458984,1.1617100238800049,1.1621150970458984
1779071400.0,1.1621150970458984,1.16225004196167,1.1617100238800049,1.1618449687957764
1779073200.0,1.1619800329208374,1.16225004196167,1.1619800329208374,1.16225004196167
1779075000.0,1.1623852252960205,1.162520408630371,1.16225004196167,1.162520408630371
1779076800.0,1.162520408630371,1.1629259586334229,1.1623852252960205,1.1623852252960205
1779078600.0,1.162520408630371,1.1626555919647217,1.16225004196167,1.1623852252960205
1779080400.0,1.162520408630371,1.162520408630371,1.1621150970458984,1.1623852252960205
1779082200.0,1.1623852252960205,1.162520408630371,1.16225004196167,1.162520408630371
1779084000.0,1.1626555919647217,1.1637378931045532,1.1626555919647217,1.1634671688079834
1779085800.0,1.1634671688079834,1.1640088558197021,1.1634671688079834,1.163873314857483
1779087600.0,1.163873314857483,1.1641442775726318,1.1634671688079834,1.1641442775726318
1779089400.0,1.1641442775726318,1.1642799377441406,1.163602590560913,1.163602590560913
1779091200.0,1.1637378931045532,1.1641442775726318,1.1633317470550537,1.1640088558197021
1779093000.0,1.1641442775726318,1.1648223400115967,1.1641442775726318,1.1645511388778687
1779094800.0,1.1645511388778687,1.1645511388778687,1.1641442775726318,1.1642799377441406
1779096600.0,1.1642799377441406,1.1644154787063599,1.163873314857483,1.163873314857483
1779098400.0,1.163873314857483,1.163873314857483,1.163602590560913,1.163873314857483
1779100200.0,1.1640088558197021,1.1640088558197021,1.163061261177063,1.163061261177063
1779102000.0,1.163061261177063,1.163602590560913,1.163061261177063,1.1634671688079834
1779103800.0,1.1633317470550537,1.1652295589447021,1.1633317470550537,1.1644154787063599
1779105600.0,1.1644154787063599,1.1652295589447021,1.1644154787063599,1.164958119392395
1779107400.0,1.164958119392395,1.16604483127594,1.164958119392395,1.1655012369155884
1779109200.0,1.1655012369155884,1.1657729148864746,1.164958119392395,1.1652295589447021
1779111000.0,1.1650937795639038,1.1659088134765625,1.1648223400115967,1.1655012369155884
1779112800.0,1.1656370162963867,1.1656370162963867,1.164686679840088,1.1648223400115967
1779114600.0,1.164958119392395,1.164958119392395,1.1645511388778687,1.164686679840088
1779116400.0,1.1645511388778687,1.1645511388778687,1.1637378931045532,1.1645511388778687
1779118200.0,1.1644154787063599,1.1655012369155884,1.1642799377441406,1.1653653383255005
