time,open,high,low,close
1785711600.0,1.1552680730819702,1.1552680730819702,1.1552680730819702,1.1552680730819702
1785711660.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785711720.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785711780.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785711840.0,1.155001163482666,1.155001163482666,1.155001163482666,1.155001163482666
1785711900.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785711960.0,1.155001163482666,1.155001163482666,1.155001163482666,1.155001163482666
1785712020.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712080.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712140.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712200.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712260.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785712320.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785712380.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712440.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712500.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712560.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785712620.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712680.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785712740.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785712800.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785712860.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785712920.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785712980.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713040.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713100.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713160.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713220.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713280.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713340.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785713400.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785713460.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785713520.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713580.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713640.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713700.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785713760.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785713820.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785713880.0,1.1548677682876587,1.1548677682876587,1.1548677682876587,1.1548677682876587
1785713940.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714000.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714060.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714120.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785714180.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785714240.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714300.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714360.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714420.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785714480.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785714540.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714600.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714660.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714720.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714780.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785714840.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785714900.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785714960.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785715020.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785715080.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785715140.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785715200.0,1.154334545135498,1.154334545135498,1.154334545135498,1.154334545135498
1785715260.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785715320.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785715380.0,1.1539349555969238,1.1539349555969238,1.1539349555969238,1.1539349555969238
1785715440.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785715500.0,1.154334545135498,1.154334545135498,1.154334545135498,1.154334545135498
1785715560.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785715620.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785715680.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785715740.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785715800.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785715860.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785715920.0,1.1539349555969238,1.1539349555969238,1.1539349555969238,1.1539349555969238
1785715980.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716040.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716100.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716160.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716220.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716280.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785716340.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785716400.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716460.0,1.1539349555969238,1.1539349555969238,1.1539349555969238,1.1539349555969238
1785716520.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785716580.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785716640.0,1.154334545135498,1.154334545135498,1.154334545135498,1.154334545135498
1785716700.0,1.154334545135498,1.154334545135498,1.154334545135498,1.154334545135498
1785716760.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785716820.0,1.1544678211212158,1.1544678211212158,1.1544678211212158,1.1544678211212158
1785716880.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785716940.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785717000.0,1.1552680730819702,1.1552680730819702,1.1552680730819702,1.1552680730819702
1785717060.0,1.155401587486267,1.155401587486267,1.155401587486267,1.155401587486267
1785717120.0,1.1552680730819702,1.1552680730819702,1.1552680730819702,1.1552680730819702
1785717180.0,1.1552680730819702,1.1552680730819702,1.1552680730819702,1.1552680730819702
1785717240.0,1.155401587486267,1.155401587486267,1.155401587486267,1.155401587486267
1785717300.0,1.1555349826812744,1.1555349826812744,1.1555349826812744,1.1555349826812744
1785717360.0,1.1556684970855713,1.1556684970855713,1.1556684970855713,1.1556684970855713
1785717420.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785717480.0,1.155401587486267,1.155401587486267,1.155401587486267,1.155401587486267
1785717540.0,1.1552680730819702,1.1552680730819702,1.1552680730819702,1.1552680730819702
1785717600.0,1.1555349826812744,1.1555349826812744,1.1555349826812744,1.1555349826812744
1785717660.0,1.1556684970855713,1.1556684970855713,1.1556684970855713,1.1556684970855713
1785717720.0,1.1555349826812744,1.1555349826812744,1.1555349826812744,1.1555349826812744
1785717780.0,1.1556684970855713,1.1556684970855713,1.1556684970855713,1.1556684970855713
1785717840.0,1.1558021306991577,1.1558021306991577,1.1558021306991577,1.1558021306991577
1785717900.0,1.1558021306991577,1.1558021306991577,1.1558021306991577,1.1558021306991577
1785717960.0,1.1555349826812744,1.1555349826812744,1.1555349826812744,1.1555349826812744
1785718020.0,1.155401587486267,1.155401587486267,1.155401587486267,1.155401587486267
1785718080.0,1.155001163482666,1.155001163482666,1.155001163482666,1.155001163482666
1785718140.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785718200.0,1.1552680730819702,1.1552680730819702,1.1552680730819702,1.1552680730819702
1785718260.0,1.155001163482666,1.155001163482666,1.155001163482666,1.155001163482666
1785718320.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785718380.0,1.1551345586776733,1.1551345586776733,1.1551345586776733,1.1551345586776733
1785718440.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785718500.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785718560.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785718620.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785718680.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785718740.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785718800.0,1.154334545135498,1.154334545135498,1.154334545135498,1.154334545135498
1785718860.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785718920.0,1.1544678211212158,1.1544678211212158,1.1544678211212158,1.1544678211212158
1785718980.0,1.1547343730926514,1.1547343730926514,1.1547343730926514,1.1547343730926514
1785719040.0,1.1546010971069336,1.1546010971069336,1.1546010971069336,1.1546010971069336
1785719100.0,1.1544678211212158,1.1544678211212158,1.1544678211212158,1.1544678211212158
1785719160.0,1.1544678211212158,1.1544678211212158,1.1544678211212158,1.1544678211212158
1785719220.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785719280.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785719340.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785719400.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785719460.0,1.1542012691497803,1.1542012691497803,1.1542012691497803,1.1542012691497803
1785719520.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785719580.0,1.154068112373352,1.154068112373352,1.154068112373352,1.154068112373352
1785719640.0,1.1539349555969238,1.1539349555969238,1.1539349555969238,1.1539349555969238
1785719700.0,1.1539349555969238,1.1539349555969238,1.1539349555969238,1.1539349555969238
1785719760.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785719820.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785719880.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785719940.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785720000.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785720060.0,1.1536686420440674,1.1536686420440674,1.1536686420440674,1.1536686420440674
1785720120.0,1.1536686420440674,1.1536686420440674,1.1536686420440674,1.1536686420440674
1785720180.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785720240.0,1.1536686420440674,1.1536686420440674,1.1536686420440674,1.1536686420440674
1785720300.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785720360.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785720420.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
1785720480.0,1.1538017988204956,1.1538017988204956,1.1538017988204956,1.1538017988204956
