time,open,high,low,close
1783449000.0,1.1431183815002441,1.1432491540908813,1.142987847328186,1.1431183815002441
1783449900.0,1.1432491540908813,1.1432491540908813,1.1422044038772583,1.1422044038772583
1783450800.0,1.1420739889144897,1.1420739889144897,1.1415525674819946,1.1415525674819946
1783451700.0,1.141422152519226,1.1416828632354736,1.1411616802215576,1.1416828632354736
1783452600.0,1.1416828632354736,1.1419435739517212,1.1416828632354736,1.1419435739517212
1783453500.0,1.1418131589889526,1.1419435739517212,1.1418131589889526,1.1419435739517212
1783454400.0,1.1418131589889526,1.1420739889144897,1.1416828632354736,1.1416828632354736
1783455300.0,1.1416828632354736,1.1418131589889526,1.1416828632354736,1.1416828632354736
1783456200.0,1.1416828632354736,1.1416828632354736,1.141422152519226,1.1415525674819946
1783457100.0,1.1415525674819946,1.1415525674819946,1.141422152519226,1.1415525674819946
1783458000.0,1.1427265405654907,1.1427265405654907,1.141291856765747,1.141291856765747
1783458900.0,1.141422152519226,1.141422152519226,1.1409013271331787,1.1409013271331787
1783459800.0,1.1410315036773682,1.1410315036773682,1.140380859375,1.1410315036773682
1783460700.0,1.1410315036773682,1.1411616802215576,1.1407711505889893,1.1411616802215576
1783461600.0,1.1411616802215576,1.1411616802215576,1.1409013271331787,1.1409013271331787
1783462500.0,1.1409013271331787,1.1410315036773682,1.1407711505889893,1.1407711505889893
1783463400.0,1.1409013271331787,1.1409013271331787,1.1406410932540894,1.1407711505889893
1783464300.0,1.1407711505889893,1.1410315036773682,1.1407711505889893,1.1410315036773682
1783465200.0,1.1410315036773682,1.1411616802215576,1.1407711505889893,1.1407711505889893
1783466100.0,1.1407711505889893,1.1409013271331787,1.1407711505889893,1.1407711505889893
1783467000.0,1.1407711505889893,1.1410315036773682,1.1407711505889893,1.1407711505889893
1783467900.0,1.1407711505889893,1.1407711505889893,1.140380859375,1.1405109167099
1783468800.0,1.140380859375,1.1409013271331787,1.140380859375,1.1409013271331787
1783469700.0,1.1409013271331787,1.1411616802215576,1.1406410932540894,1.1410315036773682
1783470600.0,1.1410315036773682,1.1415525674819946,1.1410315036773682,1.141422152519226
1783471500.0,1.141291856765747,1.141422152519226,1.1410315036773682,1.1411616802215576
1783472400.0,1.1411616802215576,1.141291856765747,1.1410315036773682,1.1410315036773682
1783473300.0,1.1410315036773682,1.1410315036773682,1.1407711505889893,1.1407711505889893
1783474200.0,1.1407711505889893,1.1407711505889893,1.1402509212493896,1.1402509212493896
1783475100.0,1.1405109167099,1.1409013271331787,1.140380859375,1.1409013271331787
1783476000.0,1.1409013271331787,1.1410315036773682,1.1407711505889893,1.1409013271331787
1783476900.0,1.1411616802215576,1.1415525674819946,1.1411616802215576,1.141422152519226
1783477800.0,1.141422152519226,1.1415525674819946,1.141291856765747,1.1415525674819946
1783478700.0,1.1415525674819946,1.1415525674819946,1.141422152519226,1.1415525674819946
1783479600.0,1.1415525674819946,1.1418131589889526,1.1415525674819946,1.1418131589889526
